fips_10,date,count
IZ,20140710,3371
IZ,20140711,4288
IZ,20140712,2368
IZ,20140713,2337
IZ,20140714,2488
IZ,20140715,2505
IZ,20140716,2054
IZ,20140717,1874
IZ,20140718,1653
IZ,20140719,1816
IZ,20140720,1546
IZ,20140721,1616
IZ,20140722,2077
IZ,20140723,2227
IZ,20140724,2559
IZ,20140725,2408
IZ,20140726,1212
IZ,20140727,981
IZ,20140728,1730
IZ,20140729,1607
IZ,20140730,1541
IZ,20140731,1461
JA,20140701,1861
JA,20140702,1702
JA,20140703,1725
JA,20140704,1499
JA,20140705,682
JA,20140706,1028
JA,20140707,1983
JA,20140708,1744
JA,20140709,1600
JA,20140710,1432
JA,20140711,1856
JA,20140712,694
JA,20140713,702
JA,20140714,1308
JA,20140715,1261
JA,20140716,1142
JA,20140717,1425
JA,20140718,1133
JA,20140719,510
JA,20140720,701
JA,20140721,918
JA,20140722,882
JA,20140723,1128
JA,20140724,1315
JA,20140725,1488
JA,20140726,716
JA,20140727,825
JA,20140728,1270
JA,20140729,1336
JA,20140730,1223
JA,20140731,1245
JE,20140701,77
JE,20140702,107
JE,20140703,73
JE,20140704,40
JE,20140705,29
JE,20140706,32
JE,20140707,82
JE,20140708,100
JE,20140709,68
JE,20140710,143
JE,20140711,184
JE,20140712,97
JE,20140713,89
JE,20140714,220
JE,20140715,208
JE,20140716,187
JE,20140717,170
JE,20140718,203
JE,20140719,76
JE,20140720,45
JE,20140721,103
JE,20140722,164
JE,20140723,144
JE,20140724,129
JE,20140725,134
JE,20140726,78
JE,20140727,94
JE,20140728,158
JE,20140729,130
JE,20140730,112
JE,20140731,130
JM,20140701,221
JM,20140702,243
JM,20140703,225
JM,20140704,248
JM,20140705,137
JM,20140706,235
JM,20140707,173
JM,20140708,147
JM,20140709,201
JM,20140710,168
JM,20140711,450
JM,20140712,184
JM,20140713,191
JM,20140714,287
JM,20140715,234
JM,20140716,172
JM,20140717,236
JM,20140718,272
JM,20140719,74
JM,20140720,168
JM,20140721,276
JM,20140722,139
JM,20140723,230
JM,20140724,227
JM,20140725,242
JM,20140726,127
JM,20140727,200
JM,20140728,287
JM,20140729,280
JM,20140730,185
JM,20140731,206
JN,20140710,1
JO,20140701,475
JO,20140702,439
JO,20140703,392
JO,20140704,352
JO,20140705,170
JO,20140706,190
JO,20140707,332
JO,20140708,458
JO,20140709,332
JO,20140710,402
JO,20140711,590
JO,20140712,209
JO,20140713,311
JO,20140714,412
JO,20140715,457
JO,20140716,359
JO,20140717,426
JO,20140718,479
JO,20140719,324
JO,20140720,533
JO,20140721,476
JO,20140722,327
JO,20140723,442
JO,20140724,391
JO,20140725,613
JO,20140726,206
JO,20140727,189
JO,20140728,286
JO,20140729,212
JO,20140730,247
JO,20140731,244
KE,20140701,958
KE,20140702,675
KE,20140703,846
KE,20140704,800
KE,20140705,453
KE,20140706,1108
KE,20140707,1331
KE,20140708,1083
KE,20140709,866
KE,20140710,953
KE,20140711,1178
KE,20140712,688
KE,20140713,626
KE,20140714,927
KE,20140715,656
KE,20140716,691
KE,20140717,784
KE,20140718,659
KE,20140719,652
KE,20140720,534
KE,20140721,1168
KE,20140722,882
KE,20140723,885
KE,20140724,984
KE,20140725,826
KE,20140726,375
KE,20140727,394
KE,20140728,591
KE,20140729,596
KE,20140730,684
KE,20140731,656
KG,20140701,100
KG,20140702,104
KG,20140703,122
KG,20140704,105
KG,20140705,33
KG,20140706,28
KG,20140707,106
KG,20140708,103
KG,20140709,99
KG,20140710,144
KG,20140711,203
KG,20140712,33
KG,20140713,14
KG,20140714,142
KG,20140715,188
KG,20140716,193
KG,20140717,180
KG,20140718,177
KG,20140719,27
KG,20140720,16
KG,20140721,89
KG,20140722,53
KG,20140723,88
KG,20140724,73
KG,20140725,176
KG,20140726,59
KG,20140727,35
KG,20140728,108
KG,20140729,64
KG,20140730,164
KG,20140731,106
KN,20140701,741
KN,20140702,735
KN,20140703,710
KN,20140704,458
KN,20140705,171
KN,20140706,104
KN,20140707,259
KN,20140708,326
KN,20140709,331
KN,20140710,348
KN,20140711,367
KN,20140712,176
KN,20140713,312
KN,20140714,397
KN,20140715,322
KN,20140716,304
KN,20140717,277
KN,20140718,240
KN,20140719,92
KN,20140720,134
KN,20140721,158
KN,20140722,162
KN,20140723,191
KN,20140724,176
KN,20140725,1213
KN,20140726,183
KN,20140727,345
KN,20140728,319
KN,20140729,311
KN,20140730,339
KN,20140731,315
KQ,20140712,1
KR,20140701,19
KR,20140702,9
KR,20140703,14
KR,20140704,18
KR,20140705,8
KR,20140706,2
KR,20140707,2
KR,20140708,8
KR,20140710,1
KR,20140711,10
KR,20140712,10
KR,20140713,3
KR,20140714,10
KR,20140715,3
KR,20140716,2
KR,20140717,5
KR,20140718,3
KR,20140720,19
KR,20140721,4
KR,20140722,9
KR,20140723,2
KR,20140724,5
KR,20140725,4
KR,20140726,13
KR,20140727,3
KR,20140728,2
KR,20140729,5
KR,20140730,3
KR,20140731,4
KS,20140701,845
KS,20140702,1051
KS,20140703,1166
KS,20140704,810
KS,20140705,381
KS,20140706,420
KS,20140707,743
KS,20140708,746
KS,20140709,659
KS,20140710,492
KS,20140711,742
KS,20140712,353
KS,20140713,522
KS,20140714,846
KS,20140715,731
KS,20140716,612
KS,20140717,707
KS,20140718,561
KS,20140719,253
KS,20140720,293
KS,20140721,684
KS,20140722,743
KS,20140723,677
KS,20140724,642
KS,20140725,1275
KS,20140726,273
KS,20140727,449
KS,20140728,708
KS,20140729,728
KS,20140730,578
KS,20140731,469
KT,20140701,8
KT,20140702,22
KT,20140703,13
KT,20140704,19
KT,20140705,8
KT,20140706,3
KT,20140707,30
KT,20140708,43
KT,20140709,68
KT,20140710,27
KT,20140711,8
KT,20140712,8
KT,20140713,3
KT,20140714,2
KT,20140715,4
KT,20140716,5
KT,20140717,8
KT,20140718,7
KT,20140719,1
KT,20140721,4
KT,20140722,3
KT,20140723,22
KT,20140724,31
KT,20140725,10
KT,20140726,14
KT,20140727,10
KT,20140728,5
KT,20140729,9
KT,20140730,32
KT,20140731,34
KU,20140701,161
KU,20140702,223
KU,20140703,139
KU,20140704,119
KU,20140705,114
KU,20140706,249
KU,20140707,300
KU,20140708,212
KU,20140709,224
KU,20140710,236
KU,20140711,196
KU,20140712,178
KU,20140713,115
KU,20140714,185
KU,20140715,210
KU,20140716,139
KU,20140717,142
KU,20140718,108
KU,20140719,125
KU,20140720,355
KU,20140721,220
KU,20140722,186
KU,20140723,175
KU,20140724,124
KU,20140725,179
KU,20140726,131
KU,20140727,75
KU,20140728,94
KU,20140729,114
KU,20140730,55
KU,20140731,67
KV,20140701,41
KV,20140702,18
KV,20140703,7
KV,20140704,35
KV,20140705,12
KV,20140706,7
KV,20140707,38
KV,20140708,30
KV,20140709,52
KV,20140710,42
KV,20140711,61
KV,20140712,13
KV,20140713,4
KV,20140714,30
KV,20140715,42
KV,20140716,43
KV,20140717,74
KV,20140718,16
KV,20140719,2
KV,20140720,3
KV,20140721,73
KV,20140722,47
KV,20140723,52
KV,20140724,28
KV,20140725,41
KV,20140726,1
KV,20140727,7
KV,20140728,54
KV,20140729,77
KV,20140730,74
KV,20140731,41
KZ,20140701,148
KZ,20140702,194
KZ,20140703,195
KZ,20140704,217
KZ,20140705,59
KZ,20140706,64
KZ,20140707,182
KZ,20140708,135
KZ,20140709,170
KZ,20140710,87
KZ,20140711,179
KZ,20140712,41
KZ,20140713,26
KZ,20140714,175
KZ,20140715,195
KZ,20140716,139
KZ,20140717,95
KZ,20140718,131
KZ,20140719,49
KZ,20140720,30
KZ,20140721,116
KZ,20140722,127
KZ,20140723,170
KZ,20140724,101
KZ,20140725,177
KZ,20140726,36
KZ,20140727,29
KZ,20140728,108
KZ,20140729,83
KZ,20140730,102
KZ,20140731,87
LA,20140701,60
LA,20140702,48
LA,20140703,39
LA,20140704,28
LA,20140705,17
LA,20140706,27
LA,20140707,69
LA,20140708,50
LA,20140709,22
LA,20140710,30
LA,20140711,31
LA,20140712,13
LA,20140713,10
LA,20140714,24
LA,20140715,22
LA,20140716,24
LA,20140717,24
LA,20140718,29
LA,20140719,33
LA,20140720,25
LA,20140721,32
LA,20140722,35
LA,20140723,67
LA,20140724,96
LA,20140725,43
LA,20140726,9
LA,20140727,10
LA,20140728,39
LA,20140729,43
LA,20140730,57
LA,20140731,47
LE,20140701,616
LE,20140702,594
LE,20140703,606
LE,20140704,664
LE,20140705,200
LE,20140706,380
LE,20140707,486
LE,20140708,468
LE,20140709,577
LE,20140710,612
LE,20140711,1362
LE,20140712,550
LE,20140713,632
LE,20140714,842
LE,20140715,697
LE,20140716,664
LE,20140717,623
LE,20140718,532
LE,20140719,364
LE,20140720,373
LE,20140721,519
LE,20140722,536
LE,20140723,598
LE,20140724,579
LE,20140725,906
LE,20140726,464
LE,20140727,468
LE,20140728,382
LE,20140729,376
LE,20140730,460
LE,20140731,625
LG,20140701,89
LG,20140702,73
LG,20140703,127
LG,20140704,77
LG,20140705,12
LG,20140706,7
LG,20140707,94
LG,20140708,33
LG,20140709,69
LG,20140710,30
LG,20140711,44
LG,20140712,34
LG,20140713,6
LG,20140714,19
LG,20140715,62
LG,20140716,130
LG,20140717,108
LG,20140718,27
LG,20140719,33
LG,20140720,33
LG,20140721,40
LG,20140722,108
LG,20140723,89
LG,20140724,41
LG,20140725,63
LG,20140726,3
LG,20140727,5
LG,20140728,79
LG,20140729,44
LG,20140730,46
LG,20140731,89
LH,20140701,55
LH,20140702,82
LH,20140703,50
LH,20140704,40
LH,20140705,20
LH,20140706,23
LH,20140707,64
LH,20140708,66
LH,20140709,60
LH,20140710,93
LH,20140711,65
LH,20140712,30
LH,20140713,9
LH,20140714,52
LH,20140715,81
LH,20140716,98
LH,20140717,126
LH,20140718,72
LH,20140719,32
LH,20140720,58
LH,20140721,65
LH,20140722,148
LH,20140723,102
LH,20140724,87
LH,20140725,106
LH,20140726,28
LH,20140727,32
LH,20140728,62
LH,20140729,82
LH,20140730,80
LH,20140731,63
LI,20140701,196
LI,20140702,217
LI,20140703,164
LI,20140704,180
LI,20140705,40
LI,20140706,80
LI,20140707,207
LI,20140708,211
LI,20140709,185
LI,20140710,206
LI,20140711,202
LI,20140712,52
LI,20140713,41
LI,20140714,248
LI,20140715,109
LI,20140716,133
LI,20140717,87
LI,20140718,134
LI,20140719,15
LI,20140720,54
LI,20140721,154
LI,20140722,193
LI,20140723,185
LI,20140724,183
LI,20140725,205
LI,20140726,122
LI,20140727,280
LI,20140728,683
LI,20140729,873
LI,20140730,805
LI,20140731,965
LO,20140701,34
LO,20140702,77
LO,20140703,36
LO,20140704,30
LO,20140705,3
LO,20140706,73
LO,20140707,64
LO,20140708,72
LO,20140709,28
LO,20140710,53
LO,20140711,72
LO,20140712,19
LO,20140713,61
LO,20140714,86
LO,20140715,91
LO,20140716,42
LO,20140717,47
LO,20140718,78
LO,20140719,6
LO,20140720,67
LO,20140721,20
LO,20140722,20
LO,20140723,69
LO,20140724,74
LO,20140725,62
LO,20140726,35
LO,20140727,71
LO,20140728,43
LO,20140729,48
LO,20140730,40
LO,20140731,42
LS,20140701,8
LS,20140702,4
LS,20140703,4
LS,20140706,4
LS,20140707,4
LS,20140709,4
LS,20140711,9
LS,20140712,8
LS,20140714,9
LS,20140716,3
LS,20140718,1
LS,20140722,1
LS,20140724,8
LS,20140726,4
LS,20140727,2
LS,20140730,1
LS,20140731,11
LT,20140701,10
LT,20140702,5
LT,20140703,9
LT,20140704,4
LT,20140705,5
LT,20140706,3
LT,20140707,12
LT,20140708,18
LT,20140709,14
LT,20140710,13
LT,20140711,2
LT,20140712,6
LT,20140714,4
LT,20140715,33
LT,20140716,19
LT,20140717,6
LT,20140718,10
LT,20140719,8
LT,20140720,5
LT,20140722,6
LT,20140723,11
LT,20140724,9
LT,20140725,4
LT,20140726,2
LT,20140727,5
LT,20140728,12
LT,20140729,3
LT,20140730,13
LT,20140731,7
LU,20140701,96
LU,20140702,36
LU,20140703,81
LU,20140704,128
LU,20140705,42
LU,20140706,32
LU,20140707,133
LU,20140708,59
LU,20140709,87
LU,20140710,90
LU,20140711,112
LU,20140712,28
LU,20140713,61
LU,20140714,72
LU,20140715,362
LU,20140716,136
LU,20140717,131
LU,20140718,79
LU,20140719,17
LU,20140720,37
LU,20140721,42
LU,20140722,31
LU,20140723,42
LU,20140724,61
LU,20140725,74
LU,20140726,17
LU,20140727,21
LU,20140728,50
LU,20140729,42
LU,20140730,42
LU,20140731,45
LY,20140701,361
LY,20140702,661
LY,20140703,429
LY,20140704,296
LY,20140705,199
LY,20140706,341
LY,20140707,457
LY,20140708,321
LY,20140709,238
LY,20140710,506
LY,20140711,542
LY,20140712,381
LY,20140713,636
LY,20140714,633
LY,20140715,765
LY,20140716,575
LY,20140717,595
LY,20140718,511
LY,20140719,418
LY,20140720,788
LY,20140721,749
LY,20140722,584
LY,20140723,442
LY,20140724,457
LY,20140725,1284
LY,20140726,847
LY,20140727,1126
LY,20140728,1183
LY,20140729,1117
LY,20140730,1079
LY,20140731,1328
MA,20140701,21
MA,20140702,34
MA,20140703,15
MA,20140704,27
MA,20140705,17
MA,20140706,20
MA,20140707,16
MA,20140708,6
MA,20140709,6
MA,20140710,57
MA,20140711,40
MA,20140712,5
MA,20140713,9
MA,20140714,15
MA,20140715,26
MA,20140716,10
MA,20140717,13
MA,20140718,48
MA,20140720,6
MA,20140721,21
MA,20140722,11
MA,20140723,17
MA,20140724,36
MA,20140725,39
MA,20140726,27
MA,20140727,12
MA,20140728,14
MA,20140729,24
MA,20140730,20
MA,20140731,53
MB,20140701,3
MB,20140702,3
MB,20140707,1
MB,20140709,1
MB,20140711,2
MB,20140717,4
MB,20140721,1
MB,20140722,14
MB,20140723,1
MB,20140724,6
MB,20140725,2
MB,20140726,2
MC,20140701,16
MC,20140702,13
MC,20140703,7
MC,20140704,2
MC,20140705,5
MC,20140707,11
MC,20140708,55
MC,20140709,32
MC,20140710,31
MC,20140711,20
MC,20140712,5
MC,20140714,29
MC,20140715,21
MC,20140716,13
MC,20140717,4
MC,20140718,7
MC,20140719,1
MC,20140720,3
MC,20140721,20
MC,20140722,10
MC,20140723,28
MC,20140724,7
MC,20140725,36
MC,20140726,2
MC,20140727,2
MC,20140728,17
MC,20140729,6
MC,20140730,29
MC,20140731,33
MD,20140701,141
MD,20140702,121
MD,20140703,131
MD,20140704,111
MD,20140705,30
MD,20140706,24
MD,20140707,109
MD,20140708,26
MD,20140709,52
MD,20140710,62
MD,20140711,65
MD,20140712,12
MD,20140713,9
MD,20140714,76
MD,20140715,50
MD,20140716,69
MD,20140717,78
MD,20140718,64
MD,20140720,20
MD,20140721,53
MD,20140722,54
MD,20140723,60
MD,20140724,71
MD,20140725,81
MD,20140726,7
MD,20140727,29
MD,20140728,39
MD,20140729,29
MD,20140730,56
MD,20140731,32
MF,20140716,2
MF,20140722,2
MF,20140723,3
MF,20140724,2
MF,20140725,4
MF,20140726,1
MF,20140727,1
MG,20140701,48
MG,20140702,55
MG,20140703,78
MG,20140704,18
MG,20140705,27
MG,20140706,41
MG,20140707,48
MG,20140708,61
MG,20140709,106
MG,20140710,74
MG,20140711,151
MG,20140712,26
MG,20140713,38
MG,20140714,73
MG,20140715,46
MG,20140716,36
MG,20140717,86
MG,20140718,6
MG,20140719,10
MG,20140720,22
MG,20140721,14
MG,20140722,67
MG,20140723,59
MG,20140724,78
MG,20140725,34
MG,20140726,15
MG,20140727,39
MG,20140728,15
MG,20140729,13
MG,20140730,31
MG,20140731,50
MH,20140702,2
MH,20140703,3
MH,20140706,4
MH,20140716,8
MH,20140719,5
MH,20140720,8
MH,20140722,3
MH,20140723,1
MH,20140724,1
MH,20140729,5
MI,20140701,76
MI,20140702,93
MI,20140703,129
MI,20140704,58
MI,20140705,109
MI,20140706,104
MI,20140707,97
MI,20140708,78
MI,20140709,54
MI,20140710,77
MI,20140711,115
MI,20140712,96
MI,20140713,44
MI,20140714,106
MI,20140715,59
MI,20140716,118
MI,20140717,68
MI,20140718,166
MI,20140719,119
MI,20140720,73
MI,20140721,96
MI,20140722,70
MI,20140723,126
MI,20140724,55
MI,20140725,95
MI,20140726,48
MI,20140727,35
MI,20140728,122
MI,20140729,82
MI,20140730,91
MI,20140731,92
MJ,20140701,9
MJ,20140702,14
MJ,20140703,17
MJ,20140704,5
MJ,20140705,16
MJ,20140706,22
MJ,20140707,11
MJ,20140708,25
MJ,20140709,11
MJ,20140710,18
MJ,20140711,34
MJ,20140712,9
MJ,20140714,5
MJ,20140715,7
MJ,20140716,6
MJ,20140717,12
MJ,20140718,9
MJ,20140719,4
MJ,20140720,14
MJ,20140721,6
MJ,20140723,9
MJ,20140724,7
MJ,20140725,6
MJ,20140727,5
MJ,20140728,4
MJ,20140729,10
MJ,20140730,10
MJ,20140731,5
MK,20140701,50
MK,20140702,34
MK,20140703,82
MK,20140704,120
MK,20140705,43
MK,20140706,91
MK,20140707,108
MK,20140708,104
MK,20140709,95
MK,20140710,109
MK,20140711,73
MK,20140712,58
MK,20140713,23
MK,20140714,81
MK,20140715,42
MK,20140716,49
MK,20140717,51
MK,20140718,44
MK,20140719,15
MK,20140720,6
MK,20140721,41
MK,20140722,110
MK,20140723,57
MK,20140724,54
MK,20140725,22
MK,20140726,8
MK,20140727,8
MK,20140728,61
MK,20140729,68
MK,20140730,93
MK,20140731,82
ML,20140701,70
ML,20140702,117
ML,20140703,43
ML,20140704,37
ML,20140705,50
ML,20140706,33
ML,20140707,62
ML,20140708,59
ML,20140709,68
ML,20140710,81
ML,20140711,131
ML,20140712,71
ML,20140713,144
ML,20140714,139
ML,20140715,280
ML,20140716,350
ML,20140717,321
ML,20140718,184
ML,20140719,98
ML,20140720,70
ML,20140721,204
ML,20140722,101
ML,20140723,77
ML,20140724,825
ML,20140725,1238
ML,20140726,257
ML,20140727,162
ML,20140728,228
ML,20140729,242
ML,20140730,146
ML,20140731,134
MN,20140701,57
MN,20140702,56
MN,20140703,17
MN,20140704,1
MN,20140706,3
MN,20140707,40
MN,20140708,3
MN,20140709,10
MN,20140710,12
MN,20140711,45
MN,20140712,11
MN,20140713,17
MN,20140714,17
MN,20140715,7
MN,20140716,33
MN,20140717,24
MN,20140718,3
MN,20140719,4
MN,20140720,11
MN,20140721,24
MN,20140722,9
MN,20140723,29
MN,20140724,14
MN,20140725,7
MN,20140726,10
MN,20140727,3
MN,20140728,5
MN,20140729,13
MN,20140730,8
MN,20140731,15
MO,20140701,110
MO,20140702,169
MO,20140703,142
MO,20140704,94
MO,20140705,53
MO,20140706,117
MO,20140707,174
MO,20140708,152
MO,20140709,119
MO,20140710,100
MO,20140711,258
MO,20140712,128
MO,20140713,78
MO,20140714,131
MO,20140715,171
MO,20140716,217
MO,20140717,160
MO,20140718,199
MO,20140719,70
MO,20140720,41
MO,20140721,124
MO,20140722,123
MO,20140723,120
MO,20140724,198
MO,20140725,202
MO,20140726,64
MO,20140727,22
MO,20140728,85
MO,20140729,115
MO,20140730,134
MO,20140731,160
MP,20140701,6
MP,20140702,25
MP,20140703,16
MP,20140704,36
MP,20140705,26
MP,20140706,13
MP,20140707,20
MP,20140708,26
MP,20140709,26
MP,20140710,18
MP,20140711,49
MP,20140712,4
MP,20140713,8
MP,20140714,21
MP,20140715,13
MP,20140716,20
MP,20140717,39
MP,20140718,8
MP,20140719,8
MP,20140720,11
MP,20140721,16
MP,20140722,18
MP,20140723,8
MP,20140724,25
MP,20140725,18
MP,20140726,18
MP,20140727,10
MP,20140728,7
MP,20140729,25
MP,20140730,22
MP,20140731,9
MR,20140701,37
MR,20140702,40
MR,20140703,15
MR,20140704,7
MR,20140705,12
MR,20140706,7
MR,20140707,27
MR,20140708,83
MR,20140709,60
MR,20140710,22
MR,20140711,16
MR,20140712,12
MR,20140713,16
MR,20140714,14
MR,20140715,14
MR,20140716,15
MR,20140717,36
MR,20140718,18
MR,20140719,23
MR,20140720,21
MR,20140721,73
MR,20140722,43
MR,20140723,19
MR,20140724,13
MR,20140725,56
MR,20140726,19
MR,20140727,8
MR,20140728,7
MR,20140729,18
MR,20140730,2
MR,20140731,30
MT,20140701,249
MT,20140702,239
MT,20140703,342
MT,20140704,196
MT,20140705,124
MT,20140706,215
MT,20140707,264
MT,20140708,212
MT,20140709,248
MT,20140710,229
MT,20140711,281
MT,20140712,119
MT,20140713,208
MT,20140714,258
MT,20140715,212
MT,20140716,250
MT,20140717,266
MT,20140718,190
MT,20140719,189
MT,20140720,244
MT,20140721,307
MT,20140722,207
MT,20140723,199
MT,20140724,299
MT,20140725,345
MT,20140726,186
MT,20140727,301
MT,20140728,283
MT,20140729,285
MT,20140730,262
MT,20140731,282
MU,20140701,86
MU,20140702,97
MU,20140703,89
MU,20140704,74
MU,20140705,66
MU,20140706,119
MU,20140707,176
MU,20140708,128
MU,20140709,139
MU,20140710,151
MU,20140711,93
MU,20140712,62
MU,20140713,146
MU,20140714,157
MU,20140715,137
MU,20140716,138
MU,20140717,60
MU,20140718,72
MU,20140719,98
MU,20140720,114
MU,20140721,142
MU,20140722,293
MU,20140723,155
MU,20140724,110
MU,20140725,55
MU,20140726,46
MU,20140727,68
MU,20140728,55
MU,20140729,57
MU,20140730,54
MU,20140731,53
MV,20140701,56
MV,20140702,26
MV,20140703,26
MV,20140704,4
MV,20140705,35
MV,20140706,26
MV,20140707,18
MV,20140708,75
MV,20140709,79
MV,20140710,63
MV,20140711,63
MV,20140712,45
MV,20140713,76
MV,20140714,63
MV,20140715,75
MV,20140716,37
MV,20140717,25
MV,20140718,19
MV,20140719,29
MV,20140720,25
MV,20140721,98
MV,20140722,76
MV,20140723,43
MV,20140724,51
MV,20140725,49
MV,20140726,53
MV,20140727,8
MV,20140728,16
MV,20140729,25
MV,20140730,34
MV,20140731,41
MX,20140701,799
MX,20140702,889
MX,20140703,750
MX,20140704,593
MX,20140705,376
MX,20140706,436
MX,20140707,883
MX,20140708,742
MX,20140709,993
MX,20140710,1175
MX,20140711,1554
MX,20140712,507
MX,20140713,466
MX,20140714,858
MX,20140715,1015
MX,20140716,965
MX,20140717,1014
MX,20140718,818
MX,20140719,565
MX,20140720,621
MX,20140721,984
MX,20140722,996
MX,20140723,1023
MX,20140724,988
MX,20140725,1008
MX,20140726,648
MX,20140727,819
MX,20140728,1011
MX,20140729,1128
MX,20140730,935
MX,20140731,844
MY,20140701,1244
MY,20140702,1369
MY,20140703,1040
MY,20140704,838
MY,20140705,585
MY,20140706,714
MY,20140707,874
MY,20140708,791
MY,20140709,1109
MY,20140710,1023
MY,20140711,1296
MY,20140712,581
MY,20140713,744
MY,20140714,940
MY,20140715,1101
MY,20140716,1055
MY,20140717,4026
MY,20140718,6419
MY,20140719,3458
MY,20140720,2688
MY,20140721,3404
MY,20140722,3026
MY,20140723,2696
MY,20140724,2003
MY,20140725,1426
MY,20140726,1181
MY,20140727,1390
MY,20140728,1047
MY,20140729,1010
MY,20140730,925
MY,20140731,1208
MZ,20140701,41
MZ,20140702,42
MZ,20140703,65
MZ,20140704,58
MZ,20140705,43
MZ,20140706,33
MZ,20140707,43
MZ,20140708,83
MZ,20140709,51
MZ,20140710,55
MZ,20140711,72
MZ,20140712,53
MZ,20140713,11
MZ,20140714,18
MZ,20140715,28
MZ,20140716,52
MZ,20140717,47
MZ,20140718,50
MZ,20140719,37
MZ,20140720,40
MZ,20140721,74
MZ,20140722,147
MZ,20140723,65
MZ,20140724,34
MZ,20140725,34
MZ,20140726,1
MZ,20140727,2
MZ,20140728,75
MZ,20140729,117
MZ,20140730,108
MZ,20140731,123
NC,20140701,1
NC,20140703,11
NC,20140704,7
NC,20140706,1
NC,20140707,1
NC,20140708,4
NC,20140709,6
NC,20140711,1
NC,20140716,1
NC,20140717,9
NC,20140718,2
NC,20140722,10
NC,20140723,10
NC,20140724,1
NC,20140728,4
NE,20140713,9
NE,20140714,5
NE,20140715,7
NE,20140716,6
NE,20140717,2
NE,20140721,4
NE,20140722,1
NE,20140728,3
NE,20140729,3
NE,20140730,4
NE,20140731,1
NF,20140713,3
NF,20140721,4
NF,20140724,1
NF,20140725,1
NF,20140726,2
NF,20140727,2
NG,20140701,23
NG,20140702,47
NG,20140703,26
NG,20140704,39
NG,20140705,23
NG,20140706,23
NG,20140707,31
NG,20140708,19
NG,20140709,18
NG,20140710,33
NG,20140711,25
NG,20140712,118
NG,20140713,121
NG,20140714,117
NG,20140715,237
NG,20140716,63
NG,20140717,52
NG,20140718,217
NG,20140719,149
NG,20140720,81
NG,20140721,81
NG,20140722,84
NG,20140723,53
NG,20140724,223
NG,20140725,243
NG,20140726,33
NG,20140727,107
NG,20140728,106
NG,20140729,45
NG,20140730,82
NG,20140731,69
NH,20140701,14
NH,20140702,5
NH,20140703,2
NH,20140704,2
NH,20140705,3
NH,20140706,4
NH,20140707,15
NH,20140708,9
NH,20140709,4
NH,20140710,14
NH,20140711,8
NH,20140712,6
NH,20140713,5
NH,20140714,20
NH,20140715,5
NH,20140716,18
NH,20140717,1
NH,20140718,1
NH,20140720,19
NH,20140721,5
NH,20140722,2
NH,20140724,5
NH,20140725,1
NH,20140727,5
NH,20140729,13
NH,20140730,9
NH,20140731,17
NI,20140701,2338
NI,20140702,2237
NI,20140703,1940
NI,20140704,1685
NI,20140705,1654
NI,20140706,1656
NI,20140707,2934
NI,20140708,2645
NI,20140709,2577
NI,20140710,2203
NI,20140711,2415
NI,20140712,1707
NI,20140713,1954
NI,20140714,3122
NI,20140715,2883
NI,20140716,2927
NI,20140717,2682
NI,20140718,2234
NI,20140719,1630
NI,20140720,2272
NI,20140721,2718
NI,20140722,2843
NI,20140723,3218
NI,20140724,2806
NI,20140725,2244
NI,20140726,1653
NI,20140727,2306
NI,20140728,2848
NI,20140729,2171
NI,20140730,2276
NI,20140731,2258
NL,20140701,303
NL,20140702,358
NL,20140703,324
NL,20140704,226
NL,20140705,109
NL,20140706,106
NL,20140707,337
NL,20140708,279
NL,20140709,300
NL,20140710,370
NL,20140711,547
NL,20140712,183
NL,20140713,155
NL,20140714,275
NL,20140715,251
NL,20140716,611
NL,20140717,1221
NL,20140718,2311
NL,20140719,1349
NL,20140720,1404
NL,20140721,2549
NL,20140722,1840
NL,20140723,2347
NL,20140724,1674
NL,20140725,1188
NL,20140726,866
NL,20140727,847
NL,20140728,986
NL,20140729,725
NL,20140730,645
NL,20140731,857
NO,20140701,213
NO,20140702,212
NO,20140703,242
NO,20140704,145
NO,20140705,82
NO,20140706,134
NO,20140707,201
NO,20140708,322
NO,20140709,165
NO,20140710,183
NO,20140711,367
NO,20140712,96
NO,20140713,124
NO,20140714,157
NO,20140715,217
NO,20140716,165
NO,20140717,186
NO,20140718,176
NO,20140719,145
NO,20140720,96
NO,20140721,188
NO,20140722,244
NO,20140723,171
NO,20140724,432
NO,20140725,274
NO,20140726,116
NO,20140727,136
NO,20140728,171
NO,20140729,225
NO,20140730,202
NO,20140731,234
NP,20140701,226
NP,20140702,314
NP,20140703,245
NP,20140704,293
NP,20140705,173
NP,20140706,229
NP,20140707,224
NP,20140708,248
NP,20140709,203
NP,20140710,207
NP,20140711,287
NP,20140712,190
NP,20140713,171
NP,20140714,264
NP,20140715,229
NP,20140716,358
NP,20140717,249
NP,20140718,279
NP,20140719,251
NP,20140720,273
NP,20140721,326
NP,20140722,291
NP,20140723,470
NP,20140724,322
NP,20140725,446
NP,20140726,503
NP,20140727,450
NP,20140728,398
NP,20140729,626
NP,20140730,409
NP,20140731,405
NR,20140701,4
NR,20140702,9
NR,20140703,7
NR,20140704,1
NR,20140705,4
NR,20140706,13
NR,20140707,30
NR,20140708,26
NR,20140709,23
NR,20140710,13
NR,20140711,21
NR,20140712,12
NR,20140713,117
NR,20140714,111
NR,20140715,32
NR,20140717,9
